2016-09-28 18:58:51: 2 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","tpr.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","ct8.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","cn9.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","cn8.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","cq1.trade.qunar.com"]
2016-09-28 18:58:51: 4 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","cq3.trade.qunar.com"]
2016-09-28 18:58:51: 2 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","cq4.trade.qunar.com"]
2016-09-28 18:58:51: 2 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","xdr.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["CLIENT_TYPE","ceair1.qunar.com"]
2016-09-28 18:58:51: 5 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.clientshard.api.IClientShardService:1.0.0 findAllClientShard() DONE 
2016-09-28 18:58:51: 2 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cn1.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cs1.trade.qunar.com"]
2016-09-28 18:58:51: 2 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","ct1.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cn2.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cs2.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","ct2.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cn3.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cs3.trade.qunar.com"]
2016-09-28 18:58:51: 2 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","ct3.trade.qunar.com"]
2016-09-28 18:58:51: 2 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cn4.trade.qunar.com"]
2016-09-28 18:58:51: 4 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cs4.trade.qunar.com"]
2016-09-28 18:58:51: 8 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","ct4.trade.qunar.com"]
2016-09-28 18:58:51: 11 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cn5.trade.qunar.com"]
2016-09-28 18:58:51: 8 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","cs5.trade.qunar.com"]
2016-09-28 18:58:51: 5 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","ct5.trade.qunar.com"]
2016-09-28 18:58:51: 4 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","ctq.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","fzj.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","c9c.trade.qunar.com"]
2016-09-28 18:58:51: 3 [f_fuwu_refund_core] 172.16.123.1:0 -> 10.86.54.145:20880com.qunar.flight.tts.publicdata.sysconf.api.ISysconfCacheService:1.0.0 getClientConfValue(java.lang.String,java.lang.String) DONE ["officeID","fet.trade.qunar.com"]
